WBAN	Date	Tie	StationType	SkyCondition	SkyConditionFlag	Visibility	VisibilityFlag	WeatherType	WeatherTypeFlag	DryBulbFarenheit	DryBulbFarenheitFlag	DryBulbCelsius	DryBulbCelsiusFlag	WetBulbFarenheit	WetBulbFarenheitFlag	WetBulbCelsius	WetBulbCelsiusFlag	DewPointFarenheit	DewPointFarenheitFlag	DewPointCelsius	DewPointCelsiusFlag	RelativeHuidity	RelativeHuidityFlag	WindSpeed	WindSpeedFlag	WindDirection	WindDirectionFlag	ValueForWindCharacter	ValueForWindCharacterFlag	StationPressure	StationPressureFlag	PressureTendency	PressureTendencyFlag	PressureChange	PressureChangeFlag	SeaLevelPressure	SeaLevelPressureFlag	RecordType	RecordTypeFlag	HourlyPrecip	HourlyPrecipFlag	Altieter	AltieterFlag
94728	20160110	0439	11	OVC005	 	 3.00	 	RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	14	 	080	 	22	 	29.68	 	 	 	 	 		 	SP	 	 	 	29.85	 
94728	20160110	0441	11	OVC004	 	 2.50	 	+RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	15	 	070	 	22	 	29.67	 	 	 	 	 		 	SP	 	 	 	29.84	 
94728	20160110	0449	11	OVC004	 	 1.75	 	+RA BR	 	45	 	7.0	 	44	 	6.6	 	43	 	6.0	 	 93	 	16	 	070	 	22	 	29.68	 	 	 	 	 		 	SP	 	 	 	29.85	 
94728	20160110	0451	11	OVC004	 	 1.50	 	+RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	17	 	070	 	25	 	29.67	 	 	 	 	 	29.82	 	AA	 	0.25	 	29.84	 
94728	20160110	0502	11	OVC005	 	 1.75	 	+RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	17	 	070	 	23	 	29.67	 	 	 	 	 		 	SP	 	 	 	29.84	 
94728	20160110	0537	11	OVC005	 	 3.00	 	-RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	18	 	070	 	30	 	29.61	 	 	 	 	 		 	SP	 	 	 	29.78	 
94728	20160110	0546	11	OVC005	 	 1.75	 	+RA BR	 	45	 	7.0	 	44	 	6.6	 	43	 	6.0	 	 93	 	 9	 	080	 	23	 	29.63	 	 	 	 	 		 	SP	 	 	 	29.80	 
94728	20160110	0551	11	OVC005	 	 1.75	 	RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	11	 	070	 	22	 	29.62	 	 	 	 	 	29.76	 	AA	 	0.29	 	29.79	 
94728	20160110	0601	11	OVC005	 	 2.00	 	RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	14	 	070	 	26	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160110	0629	11	OVC005	 	 3.00	 	RA BR	 	45	 	7.2	 	44	 	6.6	 	43	 	6.1	 	 93	 	14	 	070	 	23	 	29.56	 	 	 	 	 		 	SP	 	 	 	29.73	 
94728	20160110	0648	11	OVC005	 	 2.00	 	+RA BR	 	45	 	7.0	 	44	 	6.6	 	43	 	6.0	 	 93	 	10	 	090	 	20	 	29.55	 	 	 	 	 		 	SP	 	 	 	29.72	 
94728	20160110	0649	11	OVC005	 	 1.75	 	+RA BR	 	45	 	7.0	 	44	 	6.6	 	43	 	6.0	 	 93	 	10	 	080	 	20	 	29.55	 	 	 	 	 		 	SP	 	 	 	29.72	 
94728	20160110	0651	11	OVC005	 	 1.75	 	+RA BR	 	46	 	7.8	 	45	 	6.9	 	43	 	6.1	 	 89	 	10	 	080	 	20	 	29.55	 	 	 	 	 	29.69	 	AA	 	0.23	 	29.72	 
94728	20160110	0751	11	OVC005	 	 1.25	 	+RA BR	 	48	 	8.9	 	47	 	8.0	 	45	 	7.2	 	 89	 	11	 	080	 	20	 	29.45	 	 	 	 	 	29.59	 	AA	 	0.46	 	29.62	 
94728	20160110	0813	11	VV004	 	 0.75	 	+RA BR	 	49	 	9.4	 	48	 	8.8	 	47	 	8.3	 	 93	 	 5	 	030	 	22	 	29.43	 	 	 	 	 		 	SP	 	 	 	29.60	 
94728	20160110	0821	11	VV005	 	 1.00	 	+RA BR	 	49	 	9.4	 	48	 	8.8	 	47	 	8.3	 	 93	 	 5	 	060	 	 	 	29.43	 	 	 	 	 		 	SP	 	 	 	29.60	 
94728	20160110	0842	11	OVC005	 	 3.00	 	-RA BR	 	50	 	10.0	 	48	 	9.1	 	47	 	8.3	 	 90	 	 7	 	290	 	 	 	29.44	 	 	 	 	 		 	SP	 	 	 	29.61	 
94728	20160110	0851	11	OVC005	 	 5.00	 	-RA BR	 	50	 	10.0	 	49	 	9.7	 	49	 	9.4	 	 96	 	 5	 	 	 	 	 	29.43	 	 	 	 	 	29.57	 	AA	 	0.41	 	29.60	 
94728	20160110	0951	11	OVC006	 	 5.00	 	BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 6	 	 	 	 	 	29.40	 	 	 	 	 	29.54	 	AA	 	0.01	 	29.57	 
94728	20160110	1045	11	OVC005	 	 1.75	 	-RA BR	 	57	 	14.0	 	56	 	13.2	 	55	 	13.0	 	 93	 	11	 	180	 	24	 	29.35	 	 	 	 	 		 	SP	 	 	 	29.52	 
94728	20160110	1051	11	OVC005	 	 1.75	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 8	 	180	 	24	 	29.36	 	 	 	 	 	29.50	 	AA	 	0.03	 	29.53	 
94728	20160110	1105	11	OVC005	 	 3.00	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 7	 	 	 	 	 	29.33	 	 	 	 	 		 	SP	 	 	 	29.50	 
94728	20160110	1131	11	OVC004	 	 2.50	 	BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 9	 	170	 	 	 	29.30	 	 	 	 	 		 	SP	 	 	 	29.47	 
94728	20160110	1151	11	OVC004	 	 2.50	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 8	 	190	 	17	 	29.29	 	 	 	 	 	29.43	 	AA	 	0.01	 	29.46	 
94728	20160110	1204	11	OVC005	 	 2.50	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 8	 	170	 	17	 	29.28	 	 	 	 	 		 	SP	 	 	 	29.45	 
94728	20160110	1212	11	OVC005	 	 1.50	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 6	 	 	 	 	 	29.27	 	 	 	 	 		 	SP	 	 	 	29.44	 
94728	20160110	1218	11	OVC005	 	 3.00	 	-RA BR	 	57	 	13.9	 	56	 	13.2	 	55	 	12.8	 	 93	 	 7	 	170	 	 	 	29.26	 	 	 	 	 		 	SP	 	 	 	29.43	 
94728	20160110	1251	11	OVC007	 	 4.00	 	BR	 	58	 	14.4	 	56	 	13.5	 	55	 	12.8	 	 90	 	 8	 	170	 	17	 	29.24	 	 	 	 	 	29.38	 	AA	 	0.02	 	29.41	 
94728	20160110	1351	11	BKN010 OVC017	 	 7.00	 	 	 	59	 	15.0	 	57	 	14.0	 	56	 	13.3	 	 90	 	 7	 	170	 	 	 	29.18	 	 	 	 	 	29.33	 	AA	 	 	 	29.35	 
94728	20160110	1412	11	OVC009	 	 7.00	 	 	 	59	 	15.0	 	57	 	13.7	 	55	 	12.8	 	 87	 	 7	 	170	 	 	 	29.18	 	 	 	 	 		 	SP	 	 	 	29.35	 
94728	20160110	1451	11	OVC005	 	 5.00	 	BR	 	57	 	13.9	 	55	 	12.9	 	54	 	12.2	 	 90	 	 3	 	 	 	20	 	29.15	 	 	 	 	 	29.30	 	AA	 	 	 	29.32	 
94728	20160110	1508	11	OVC004	 	 5.00	 	BR	 	57	 	13.9	 	55	 	12.9	 	54	 	12.2	 	 90	 	 8	 	180	 	 	 	29.14	 	 	 	 	 		 	SP	 	 	 	29.31	 
94728	20160110	1526	11	SCT005	 	 7.00	 	 	 	57	 	13.9	 	55	 	12.6	 	53	 	11.7	 	 87	 	 6	 	 	 	 	 	29.14	 	 	 	 	 		 	SP	 	 	 	29.31	 
94728	20160110	1551	11	FEW047 BKN080 BKN100	 	 3.00	 	-RA BR	 	57	 	13.9	 	55	 	12.6	 	53	 	11.7	 	 87	 	13	 	170	 	24	 	29.13	 	 	 	 	 	29.28	s	AA	 	0.02	s	29.30	s
94728	20160110	1651	11	SCT043 BKN055 BKN080	 	10.00	 	 	 	57	 	13.9	 	50	 	10.2	 	44	 	6.7	 	 62	 	 9	 	260	 	17	 	29.19	 	 	 	 	 	29.33	 	AA	 	0.01	 	29.36	 
94728	20160110	1751	11	FEW090	 	10.00	 	 	 	56	 	13.3	 	49	 	9.7	 	43	 	6.1	 	 62	 	 8	 	260	 	 	 	29.20	 	 	 	 	 	29.35	 	AA	 	 	 	29.37	 
94728	20160110	1851	11	CLR	 	10.00	 	 	 	55	 	12.8	 	48	 	8.7	 	40	 	4.4	 	 57	 	 8	 	250	 	25	 	29.23	 	 	 	 	 	29.38	 	AA	 	 	 	29.40	 
94728	20160110	1951	11	FEW037 SCT047 OVC075	 	10.00	 	 	 	52	 	11.1	 	45	 	7.2	 	37	 	2.8	 	 57	 	 8	 	270	 	25	 	29.27	 	 	 	 	 	29.41	 	AA	 	 	 	29.44	 
94728	20160110	2051	11	FEW039	 	10.00	 	 	 	47	 	8.3	 	40	 	4.3	 	30	 	-1.1	 	 52	 	 7	 	 	 	21	 	29.31	 	 	 	 	 	29.46	 	AA	 	 	 	29.48	 
94728	20160110	2151	11	CLR	 	10.00	 	 	 	43	 	6.1	 	36	 	2.1	 	25	 	-3.9	 	 49	 	15	 	290	 	28	 	29.38	 	 	 	 	 	29.52	 	AA	 	 	 	29.55	 
94728	20160110	2251	11	SCT041	 	10.00	 	 	 	41	 	5.0	 	35	 	1.3	 	24	 	-4.4	 	 51	 	15	 	280	 	32	 	29.43	 	 	 	 	 	29.57	 	AA	 	 	 	29.60	 
94728	20160110	2351	11	OVC043	 	10.00	 	 	 	41	 	5.0	 	34	 	1.2	 	23	 	-5.0	 	 49	 	13	 	290	 	25	 	29.45	 	 	 	 	 	29.60	 	AA	 	 	 	29.62	 
94728	20160111	0051	11	OVC047	 	10.00	 	 	 	39	 	3.9	 	32	 	0.0	 	20	 	-6.7	 	 46	 	 7	 	 	 	23	 	29.48	 	 	 	 	 	29.62	 	AA	 	 	 	29.65	 
94728	20160111	0151	11	OVC050	 	10.00	 	 	 	39	 	3.9	 	32	 	-0.2	 	18	 	-7.8	 	 43	 	13	 	290	 	25	 	29.51	 	 	 	 	 	29.65	 	AA	 	 	 	29.68	 
94728	20160111	0251	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.2	 	18	 	-7.8	 	 48	 	13	 	280	 	24	 	29.55	 	 	 	 	 	29.69	 	AA	 	 	 	29.72	 
94728	20160111	0351	11	FEW055	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.3	 	15	 	-9.4	 	 46	 	 9	 	270	 	24	 	29.59	 	 	 	 	 	29.73	 	AA	 	 	 	29.76	 
94728	20160111	0451	11	CLR	 	10.00	 	 	 	33	 	0.6	 	26	 	-3.0	 	12	 	-11.1	 	 42	 	13	 	290	 	25	 	29.62	 	 	 	 	 	29.77	 	AA	 	 	 	29.79	 
94728	20160111	0551	11	CLR	 	10.00	 	 	 	32	 	0.0	 	26	 	-3.5	 	11	 	-11.7	 	 42	 		 		 	 	 	29.65	 	 	 	 	 	29.80	 	AA	 	 	 	29.82	 
94728	20160111	0651	11	CLR	 	10.00	 	 	 	31	 	-0.6	 	26	 	-3.5	 	14	 	-10.0	 	 49	 	 6	 	260	 	 	 	29.68	 	 	 	 	 	29.83	 	AA	 	 	 	29.85	 
94728	20160111	0751	11	CLR	 	10.00	 	 	 	30	 	-1.1	 	24	 	-4.5	 	9	 	-12.8	 	 41	 	10	 	300	 	25	 	29.71	 	 	 	 	 	29.86	 	AA	 	 	 	29.88	 
94728	20160111	0851	11	CLR	 	10.00	 	 	 	30	 	-1.1	 	24	 	-4.6	 	8	 	-13.3	 	 39	 	13	 	280	 	22	 	29.75	 	 	 	 	 	29.89	 	AA	 	 	 	29.92	 
94728	20160111	0951	11	CLR	 	10.00	 	 	 	31	 	-0.6	 	24	 	-4.3	 	7	 	-13.9	 	 36	 	 5	 	 	 	18	 	29.77	 	 	 	 	 	29.92	 	AA	 	 	 	29.94	 
94728	20160111	1051	11	CLR	 	10.00	 	 	 	31	 	-0.6	 	24	 	-4.3	 	7	 	-13.9	 	 36	 	13	 	290	 	23	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160111	1151	11	CLR	 	10.00	 	 	 	32	 	0.0	 	25	 	-3.8	 	8	 	-13.3	 	 36	 	11	 	290	 	 	 	29.77	 	 	 	 	 	29.91	 	AA	 	 	 	29.94	 
94728	20160111	1251	11	CLR	 	10.00	 	 	 	33	 	0.6	 	26	 	-3.5	 	8	 	-13.3	 	 35	 	11	 	280	 	21	 	29.77	 	 	 	 	 	29.92	 	AA	 	 	 	29.94	 
94728	20160111	1351	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-3.7	 	6	 	-14.4	 	 32	 	11	 	290	 	23	 	29.76	 	 	 	 	 	29.91	 	AA	 	 	 	29.93	 
94728	20160111	1451	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-3.8	 	5	 	-15.0	 	 30	 	 9	 	290	 	23	 	29.77	 	 	 	 	 	29.92	 	AA	 	 	 	29.94	 
94728	20160111	1551	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-4.1	 	2	 	-16.7	 	 27	 	11	 	290	 	21	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160111	1651	11	CLR	 	10.00	 	 	 	32	 	0.0	 	24	 	-4.3	 	3	 	-16.1	 	 29	 	10	 	280	 	21	 	29.84	 	 	 	 	 	29.99	 	AA	 	 	 	30.01	 
94728	20160111	1751	11	CLR	 	10.00	 	 	 	31	 	-0.6	 	23	 	-4.7	 	3	 	-16.1	 	 30	 	15	 	290	 	23	 	29.89	 	 	 	 	 	30.03	 	AA	 	 	 	30.06	 
94728	20160111	1851	11	CLR	 	10.00	 	 	 	29	 	-1.7	 	22	 	-5.5	 	2	 	-16.7	 	 31	 	11	 	290	 	21	 	29.92	 	 	 	 	 	30.07	 	AA	 	 	 	30.09	 
94728	20160111	1951	11	CLR	 	10.00	 	 	 	29	 	-1.7	 		 		 	1	 	-17.2	 		 	11	 	290	 	21	 		 	 	 	 	 	30.09	 	AA	 	 	 	30.11	 
94728	20160111	2051	11	CLR	 	10.00	 	 	 	28	 	-2.2	 		 		 	1	 	-17.2	 		 	10	 	300	 	18	 		 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160111	2251	11	CLR	 	10.00	 	 	 	27	 	-2.8	 		 		 	2	 	-16.7	 		 	 8	 	320	 	 	 		 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160111	2351	11	CLR	 	10.00	 	 	 	26	 	-3.3	 		 		 	2	 	-16.7	 		 	 7	 	320	 	 	 		 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160112	0051	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	19	 	-6.9	 	3	 	-16.1	 	 38	 	 6	 	 	 	 	 	29.94	 	 	 	 	 	30.09	 	AA	 	 	 	30.11	 
94728	20160112	0151	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	19	 	-7.0	 	2	 	-16.7	 	 37	 	 0	 	000	 	 	 	29.95	 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160112	0251	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	19	 	-6.9	 	3	 	-16.1	 	 38	 	 0	 	000	 	 	 	29.95	 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160112	0351	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	20	 	-6.4	 	4	 	-15.6	 	 39	 	 6	 	270	 	 	 	29.94	 	 	 	 	 	30.09	 	AA	 	 	 	30.11	 
94728	20160112	0451	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.2	 	6	 	-14.4	 	 42	 	 5	 	 	 	 	 	29.93	 	 	 	 	 	30.08	 	AA	 	 	 	30.10	 
94728	20160112	0551	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.2	 	6	 	-14.4	 	 42	 	 0	 	000	 	 	 	29.91	 	 	 	 	 	30.06	 	AA	 	 	 	30.08	 
94728	20160112	0651	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-5.9	 	6	 	-14.4	 	 41	 	 0	 	000	 	 	 	29.88	 	 	 	 	 	30.02	 	AA	 	 	 	30.05	 
94728	20160112	0751	11	BKN070	 	10.00	 	 	 	28	 	-2.2	 	23	 	-5.2	 	9	 	-12.8	 	 45	 	 0	 	000	 	 	 	29.85	 	 	 	 	 	29.99	 	AA	 	 	 	30.02	 
94728	20160112	0851	11	CLR	 	10.00	 	 	 	29	 	-1.7	 	24	 	-4.6	 	11	 	-11.7	 	 47	 	 0	 	000	 	 	 	29.83	 	 	 	 	 	29.98	 	AA	 	 	 	30.00	 
94728	20160112	0951	11	CLR	 	10.00	 	 	 	33	 	0.6	 	27	 	-2.8	 	14	 	-10.0	 	 46	 	 7	 	160	 	 	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160112	1051	11	BKN070 OVC085	 	10.00	 	 	 	38	 	3.3	 	31	 	-0.3	 	19	 	-7.2	 	 46	 	 0	 	000	 	 	 	29.76	 	 	 	 	 	29.91	 	AA	 	 	 	29.93	 
94728	20160112	1151	11	OVC085	 	10.00	 	 	 	40	 	4.4	 	32	 	-0.1	 	16	 	-8.9	 	 38	 	 6	 	 	 	23	 	29.69	 	 	 	 	 	29.83	 	AA	 	 	 	29.86	 
94728	20160112	1251	11	OVC080	 	10.00	 	 	 	42	 	5.6	 	33	 	0.7	 	18	 	-7.8	 	 38	 	10	 	180	 	20	 	29.62	 	 	 	 	 	29.76	 	AA	 	 	 	29.79	 
94728	20160112	1351	11	OVC075	 	10.00	 	 	 	43	 	6.1	 	34	 	1.2	 	19	 	-7.2	 	 38	 	 8	 	160	 	 	 	29.55	 	 	 	 	 	29.70	 	AA	 	 	 	29.72	 
94728	20160112	1451	11	OVC060	 	10.00	 	 	 	44	 	6.7	 	34	 	1.1	 	16	 	-8.9	 	 32	 	 8	 	220	 	 	 	29.51	 	 	 	 	 	29.66	 	AA	 	 	 	29.68	 
94728	20160112	1551	11	BKN046 OVC060	 	10.00	 	 	 	43	 	6.1	 	35	 	1.5	 	21	 	-6.1	 	 42	 	11	 	210	 	28	 	29.51	 	 	 	 	 	29.66	 	AA	 	 	 	29.68	 
94728	20160112	1651	11	FEW022 BKN037 OVC045	 	10.00	 	 	 	37	 	2.8	 	34	 	1.0	 	29	 	-1.7	 	 73	 	 9	 	260	 	24	 	29.54	 	 	 	 	 	29.68	 	AA	 	 	 	29.71	 
94728	20160112	1751	11	BKN080	 	10.00	 	 	 	36	 	2.2	 	33	 	0.5	 	28	 	-2.2	 	 73	 	 5	 	250	 	 	 	29.51	 	 	 	 	 	29.66	 	AA	 	 	 	29.68	 
94728	20160112	1851	11	FEW110	 	10.00	 	 	 	37	 	2.8	 	34	 	0.8	 	28	 	-2.2	 	 70	 		 		 	 	 	29.50	 	 	 	 	 	29.65	 	AA	 	 	 	29.67	 
94728	20160112	1951	11	FEW	 	10.00	 	 	 	38	 	3.3	 		 		 	27	 	-2.8	 		 	 6	 	 	 	 	 		 	 	 	 	 	29.64	 	AA	 	 	 	29.66	 
94728	20160112	2051	11	CLR	 	10.00	 	 	 	37	 	2.8	 		 		 	25	 	-3.9	 		 	 7	 	 	 	21	 		 	 	 	 	 	29.66	 	AA	 	 	 	29.68	 
94728	20160112	2151	11	CLR	 	10.00	 	 	 	33	 	0.6	 		 		 	19	 	-7.2	 		 	16	 	280	 	30	 		 	 	 	 	 	29.68	 	AA	 	  T	 	29.70	 
94728	20160112	2251	11	SCT	 	10.00	 	 	 	32	 	0.0	 		 		 	18	 	-7.8	 		 	21	 	280	 	31	 		 	 	 	 	 	29.69	 	AA	 	 	 	29.71	 
94728	20160112	2351	11	SCT046 BKN055	 	10.00	 	 	 	30	 	-1.1	 	24	 	-4.3	 	10	 	-12.2	 	 43	 	10	 	290	 	23	 	29.57	 	 	 	 	 	29.72	 	AA	 	 	 	29.74	 
94728	20160113	0051	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-5.8	 	7	 	-13.9	 	 43	 	15	 	280	 	23	 	29.60	 	 	 	 	 	29.75	 	AA	 	 	 	29.77	 
94728	20160113	0151	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.3	 	6	 	-14.4	 	 42	 	14	 	290	 	34	 	29.63	 	 	 	 	 	29.78	 	AA	 	 	 	29.80	 
94728	20160113	0251	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	20	 	-6.6	 	6	 	-14.4	 	 44	 	11	 	290	 	24	 	29.68	 	 	 	 	 	29.83	 	AA	 	 	 	29.85	 
94728	20160113	0351	11	CLR	 	10.00	 	 	 	24	 	-4.4	 	19	 	-7.0	 	6	 	-14.4	 	 46	 	13	 	300	 	22	 	29.70	 	 	 	 	 	29.85	 	AA	 	 	 	29.87	 
94728	20160113	0451	11	CLR	 	10.00	 	 	 	23	 	-5.0	 	19	 	-7.3	 	7	 	-13.9	 	 50	 	14	 	280	 	26	 	29.73	 	 	 	 	 	29.88	 	AA	 	 	 	29.90	 
94728	20160113	0551	11	CLR	 	10.00	 	 	 	23	 	-5.0	 	19	 	-7.4	 	6	 	-14.4	 	 48	 	10	 	270	 	24	 	29.75	 	 	 	 	 	29.90	 	AA	 	 	 	29.92	 
94728	20160113	0651	11	CLR	 	10.00	 	 	 	22	 	-5.6	 	18	 	-7.7	 	7	 	-13.9	 	 52	 	10	 	290	 	24	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160113	0751	11	CLR	 	10.00	 	 	 	22	 	-5.6	 	18	 	-7.8	 	6	 	-14.4	 	 50	 	 6	 	 	 	17	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160113	0851	11	CLR	 	10.00	 	 	 	23	 	-5.0	 	19	 	-7.4	 	6	 	-14.4	 	 48	 	13	 	270	 	25	 	29.84	 	 	 	 	 	29.98	 	AA	 	 	 	30.01	 
94728	20160113	0951	11	CLR	 	10.00	 	 	 	24	 	-4.4	 	19	 	-7.1	 	5	 	-15.0	 	 44	 	10	 	290	 	31	 	29.84	 	 	 	 	 	29.99	 	AA	 	 	 	30.01	 
94728	20160113	1051	11	FEW049	 	10.00	 	 	 	25	 	-3.9	 	19	 	-6.9	 	3	 	-16.1	 	 38	 	15	 	270	 	26	 	29.85	 	 	 	 	 	30.00	 	AA	 	 	 	30.02	 
94728	20160113	1151	11	FEW055	 	10.00	 	 	 	26	 	-3.3	 	20	 	-6.6	 	2	 	-16.7	 	 35	 	 5	 	 	 	23	 	29.83	 	 	 	 	 	29.98	 	AA	 	 	 	30.00	 
94728	20160113	1251	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-5.9	 	2	 	-16.7	 	 32	 	 9	 	310	 	21	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160113	1351	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-5.9	 	2	 	-16.7	 	 32	 	14	 	290	 	29	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160113	1451	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-5.9	 	2	 	-16.7	 	 32	 	 5	 	 	 	23	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160113	1551	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	22	 	-5.7	 	4	 	-15.6	 	 36	 	 9	 	280	 	18	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160113	1651	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-6.1	 	4	 	-15.6	 	 37	 	 9	 	290	 	 	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160113	1751	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	20	 	-6.5	 	4	 	-15.6	 	 39	 	 8	 	290	 	22	 	29.84	 	 	 	 	 	29.99	 	AA	 	 	 	30.01	 
94728	20160113	1851	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	20	 	-6.8	 	4	 	-15.6	 	 40	 		 		 	 	 	29.87	 	 	 	 	 	30.02	 	AA	 	 	 	30.04	 
94728	20160113	1951	11	CLR	 	10.00	 	 	 	24	 	-4.4	 	19	 	-7.3	 	3	 	-16.1	 	 40	 	10	 	300	 	18	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160113	2051	11	CLR	 	10.00	 	 	 	24	 	-4.4	 	19	 	-7.3	 	3	 	-16.1	 	 40	 	10	 	280	 	17	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160113	2151	11	CLR	 	10.00	 	 	 	24	 	-4.4	 	19	 	-7.3	 	3	 	-16.1	 	 40	 	 9	 	280	 	 	 	29.85	 	 	 	 	 	30.00	 	AA	 	 	 	30.02	 
94728	20160113	2251	11	FEW110	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.6	 	4	 	-15.6	 	 44	 	 5	 	250	 	 	 	29.85	 	 	 	 	 	30.00	 	AA	 	 	 	30.02	 
94728	20160113	2351	11	OVC110	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.6	 	4	 	-15.6	 	 44	 	 0	 	000	 	 	 	29.84	 	 	 	 	 	29.98	 	AA	 	 	 	30.01	 
94728	20160114	0051	11	SCT090	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.8	 	2	 	-16.7	 	 40	 	 6	 	 	 	 	 	29.83	 	 	 	 	 	29.97	 	AA	 	 	 	30.00	 
94728	20160114	0151	11	OVC095	 	10.00	 	 	 	22	 	-5.6	 	17	 	-8.3	 	1	 	-17.2	 	 40	 	 3	 	 	 	17	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160114	0251	11	OVC070	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.8	 	2	 	-16.7	 	 40	 	 3	 	 	 	 	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160114	0351	11	SCT055 BKN070 OVC120	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.6	 	4	 	-15.6	 	 44	 	 0	 	000	 	 	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160114	0451	11	SCT055 BKN070 OVC110	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.6	 	4	 	-15.6	 	 44	 	 3	 	 	 	 	 	29.79	 	 	 	 	 	29.93	 	AA	 	 	 	29.96	 
94728	20160114	0551	11	OVC040	 	10.00	 	 	 	24	 	-4.4	 	20	 	-6.8	 	8	 	-13.3	 	 50	 	 8	 	260	 	 	 	29.80	 	 	 	 	 	29.94	 	AA	 	 	 	29.97	 
94728	20160114	0651	11	OVC060	 	10.00	 	 	 	24	 	-4.4	 	20	 	-6.4	 	11	 	-11.7	 	 58	 	 6	 	 	 	 	 	29.79	 	 	 	 	 	29.94	 	AA	 	 	 	29.96	 
